"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"4363",6.44260618657657e-08,1.32890707988858e-07,7.93515234158737e-08,1.35675068183e-07,1.07056775422368e-07,1.89663526913243e-07,4.46689222413456e-08,1.85891681664675e-08,2.3255702339593e-08,1.90945113506853e-07,1.93696261968364e-07,1.46068590529267e-07,7.00337635992823e-08,2.67937371628747e-08,4.3135361367927e-08,2.03659048795919e-08,2.72264429718244e-08,2.49134614866576e-08,1.64323014167055e-08,2.15897609558195e-08,1.863286702754e-08,1.25629321744051e-08,1.45601377661049e-08,1.21618721688744e-08,9.68020573768737e-09,9.27996789209001e-09,9.9908331248484e-09,1.22767679085455e-08,1.39504326845438e-08,1.05448264445733e-08,1.0585619518029e-08,1.38867277391621e-08
"4364",6.71490510434937e-08,1.32913627987651e-07,8.02710178997001e-08,1.37234023963848e-07,1.0944034313297e-07,1.8558774448783e-07,4.39058690542092e-08,1.90417805341823e-08,2.242810111611e-08,1.93276831955627e-07,1.98985915619627e-07,1.42930254072384e-07,6.89926578804889e-08,2.34702534898149e-08,4.51382657679666e-08,2.16257948800713e-08,2.86353588253385e-08,2.68704549382536e-08,1.5435587424336e-08,2.45213720101265e-08,2.0701305206879e-08,1.21439806037529e-08,1.32083095498222e-08,1.25274904179693e-08,9.81101379445802e-09,9.07831669988544e-09,1.03181266166595e-08,1.150393364972e-08,1.37477065044007e-08,1.03411324619471e-08,1.10547388176063e-08,1.28317591066866e-08
"4365",7.21283523409109e-08,1.33022408987178e-07,8.21333149145862e-08,1.42350692332984e-07,1.08162946509755e-07,1.84940259113767e-07,4.29297215188266e-08,1.84028623576271e-08,2.03537135663463e-08,1.91410326994616e-07,1.9552347900469e-07,1.43719378469571e-07,6.74347242641425e-08,2.42430910910902e-08,4.54142073800818e-08,2.44233932642462e-08,3.02999743350759e-08,2.7658744753203e-08,1.6324216022373e-08,2.56362232043154e-08,1.96218806054348e-08,1.29769214595733e-08,1.371413198443e-08,1.32918864701299e-08,1.01354958329365e-08,1.04081344622913e-08,9.50584235758509e-09,1.21963449016392e-08,1.12730528733837e-08,1.14742245880635e-08,1.10013321885239e-08,1.28976514774667e-08
"4366",7.29687709268723e-08,1.30551671237942e-07,8.33464112599731e-08,1.37848820179484e-07,1.10947267293009e-07,1.81804626055513e-07,4.36950245216971e-08,1.78715770247087e-08,1.58490784875325e-08,1.87889860412416e-07,1.99819294408256e-07,1.46811594168226e-07,6.77562725151908e-08,2.42229771004864e-08,4.83140008359359e-08,2.41520484940661e-08,2.91740142833688e-08,2.91657559110128e-08,1.6602547983314e-08,2.63637550970626e-08,1.72935753008397e-08,1.28497688508615e-08,1.41862794162631e-08,1.52987104859345e-08,1.0810428629481e-08,1.04806210855136e-08,9.43680927219519e-09,1.25160942457677e-08,1.24025883613764e-08,1.30219475502067e-08,1.0245729786825e-08,1.2187432055871e-08
"4367",7.25727435367959e-08,1.31200612448705e-07,8.5440135285988e-08,1.36984256736203e-07,1.08508521727135e-07,1.80239689236828e-07,4.17328218772954e-08,1.88792445876827e-08,1.31142720888448e-08,1.89916384574174e-07,2.02320526387e-07,1.45129184745284e-07,6.76848753015272e-08,2.46034139316643e-08,4.97564131546868e-08,2.60912696806072e-08,2.86386981475094e-08,3.01455825947166e-08,1.69050584738175e-08,2.87498438739122e-08,1.85130277686678e-08,1.46412471476659e-08,1.35901734759624e-08,1.60926963278731e-08,1.00067354594641e-08,9.64109333895893e-09,9.42695178616657e-09,1.38329514562391e-08,1.03109214897028e-08,1.22634050884483e-08,9.90838527278554e-09,1.12590495235767e-08
"4368",7.31057406744167e-08,1.29546378283695e-07,9.05282304571269e-08,1.38550314570119e-07,1.0813521303572e-07,1.75964967306567e-07,3.61617098432643e-08,2.11685078945516e-08,1.32259046889239e-08,1.94018702019694e-07,2.0622649056356e-07,1.43658314953735e-07,7.18723236778039e-08,2.59690761838614e-08,5.11459722194209e-08,2.69889642800448e-08,2.91617464041098e-08,3.03764199280471e-08,1.79954668696499e-08,2.88947369725069e-08,1.89081805534879e-08,1.459649955702e-08,1.36413617085363e-08,1.51918662311233e-08,1.05443977107489e-08,1.00984706092275e-08,1.11528852893044e-08,1.50852829455976e-08,1.09215498562679e-08,1.14508457790389e-08,9.02426473690875e-09,1.26369347079333e-08
"4369",7.06317028285542e-08,1.31096142438311e-07,9.08704655311709e-08,1.40652284206658e-07,1.12169199397502e-07,1.73314784296987e-07,3.13838348596344e-08,2.20132121517089e-08,1.30513045819075e-08,1.98265978139223e-07,2.09479115142693e-07,1.48055181256964e-07,7.56152008143356e-08,2.82910027431858e-08,4.75976434639711e-08,2.77217064411276e-08,3.10825738643295e-08,2.99397497207607e-08,1.90854590401498e-08,2.97646602632884e-08,1.95794517532526e-08,1.42440654031431e-08,1.28202763780294e-08,1.34955253845298e-08,1.10723027511179e-08,9.9454487506846e-09,1.19059244004545e-08,1.46815912700386e-08,1.08127963891887e-08,1.07795183600258e-08,1.02627898970567e-08,1.26297947500017e-08
"4370",6.75897358045784e-08,1.33019292069157e-07,8.75296942641642e-08,1.4119285218945e-07,1.11397933816741e-07,1.7567865731611e-07,3.05945477962777e-08,2.18003437902305e-08,1.42779384270424e-08,2.02130856001746e-07,2.06502700216588e-07,1.5160099727694e-07,7.04483598767975e-08,3.26184738037907e-08,4.52460362158516e-08,2.84189747116751e-08,3.28414326987781e-08,3.07687554257062e-08,1.8693268639515e-08,3.02475486783351e-08,2.01029428439009e-08,1.46446948483111e-08,1.3483164918343e-08,1.39712185558573e-08,1.10083536017159e-08,8.77811554256087e-09,1.31864382231154e-08,1.58826195556424e-08,1.1682611453103e-08,1.11106721453389e-08,1.03877958359825e-08,1.36862408265483e-08
"4371",7.19925462071604e-08,1.29838802374928e-07,8.07902204146402e-08,1.38248893313595e-07,1.11294100914343e-07,1.7750545548977e-07,3.15271569721024e-08,2.42642553664917e-08,1.61143445172574e-08,2.03312356532716e-07,2.05897795837514e-07,1.52703157787844e-07,7.17079248941137e-08,3.48040902222067e-08,4.6296821202219e-08,2.75946882434876e-08,3.26841959991639e-08,3.04419443275068e-08,1.88107669697411e-08,2.89606759861972e-08,1.86035591106755e-08,1.45326777283092e-08,1.41414193028921e-08,1.49494860243837e-08,1.27414328856417e-08,8.77239167578261e-09,1.28046227490244e-08,1.62964213651047e-08,1.1888378444151e-08,1.1418704773157e-08,9.83753010675563e-09,1.58772188618637e-08
"4372",7.24336178550649e-08,1.24893615725864e-07,7.48802163654438e-08,1.34969551634576e-07,1.11485166961948e-07,1.79137143548215e-07,2.9285217922089e-08,2.24363275851641e-08,1.50986302284182e-08,2.07546570626487e-07,2.08308598452753e-07,1.57246710485346e-07,7.29975514515711e-08,3.15091675313024e-08,4.74104071282618e-08,2.78217781459159e-08,3.00728648805074e-08,3.02822326426849e-08,2.0183886017012e-08,2.69076497120807e-08,1.75086652895216e-08,1.72703032919037e-08,1.48028594116177e-08,1.49234824398537e-08,1.4025950761636e-08,9.8294877528333e-09,1.32242460492758e-08,1.90875217783058e-08,1.28844720252155e-08,1.02484208532385e-08,9.68136416781168e-09,1.72140830057167e-08
"4373",7.84210900915046e-08,1.23590502936508e-07,7.06619804472293e-08,1.35902268724732e-07,1.09945937288793e-07,1.80511665559986e-07,3.05563684698503e-08,2.02309021208078e-08,1.4734331397652e-08,2.07911441698635e-07,2.05745144793882e-07,1.60785723837925e-07,7.27354716673293e-08,2.97496893062349e-08,4.55449522948875e-08,2.83671795202898e-08,3.02281548619367e-08,3.03614485210251e-08,2.14417189716988e-08,2.63348121862645e-08,1.5167581334878e-08,1.82918876577273e-08,1.57888926265571e-08,1.61533535472995e-08,1.33033438025435e-08,9.08288842615739e-09,1.21327406742274e-08,1.65194148464441e-08,1.23538249606774e-08,1.05243390582689e-08,1.01280589797759e-08,1.83048781242991e-08
"4374",7.61023119937588e-08,1.19759328575574e-07,6.51566322487001e-08,1.35937638653104e-07,1.06513565191565e-07,1.81289369057211e-07,3.59716446647683e-08,1.9014127872484e-08,1.55803982316491e-08,2.03304607648797e-07,2.01015647127554e-07,1.61239277081963e-07,7.61421118710747e-08,3.06028859959256e-08,4.60590456631818e-08,3.29079255281487e-08,2.95903903292318e-08,3.05370905166883e-08,1.87830109834462e-08,2.47980476354996e-08,1.51865107474904e-08,1.69090862035105e-08,1.66384926643948e-08,1.62752125961181e-08,1.49772163715858e-08,1.11047190216949e-08,1.24693741289367e-08,1.58793169936979e-08,1.21816888883535e-08,1.19172686622078e-08,1.01080100281831e-08,1.86457406150914e-08
"4375",7.62720667076124e-08,1.18134993839097e-07,5.9140503199171e-08,1.31985674408926e-07,1.0330595667333e-07,1.82511302987028e-07,3.73374737935047e-08,1.89791598248273e-08,1.91777195775728e-08,1.98776739783074e-07,1.93422421795521e-07,1.60866373643375e-07,7.60997689374619e-08,2.872946288806e-08,4.37348896557952e-08,3.54502070451868e-08,2.9030498705912e-08,3.24296998305401e-08,1.768173702531e-08,2.37004903547278e-08,1.65373758652006e-08,1.69611332228662e-08,1.63758107237505e-08,1.59666509752777e-08,1.43979288142157e-08,1.1689789477244e-08,1.14216127544532e-08,1.26548284315272e-08,9.69961829623884e-09,1.27453913509127e-08,9.96309824224393e-09,1.77877767863815e-08
"4376",7.9770825979048e-08,1.14397534439594e-07,5.98688711724386e-08,1.29646567872005e-07,9.95089851089692e-08,1.8665557792734e-07,4.14529992986173e-08,1.90021001073172e-08,1.95000220770942e-08,1.93145511670643e-07,1.90775468959228e-07,1.61802884174452e-07,7.57949281116452e-08,2.85785247732501e-08,4.26759687110114e-08,3.7682681435278e-08,3.03337606642162e-08,3.39995254422334e-08,1.6817992458774e-08,2.24383419380863e-08,1.59933891475264e-08,1.73439605983566e-08,1.38765791579158e-08,1.57152651803448e-08,1.31630222091695e-08,1.11655757790248e-08,1.18415203855943e-08,1.13157203377628e-08,9.07834606904142e-09,1.0177380600958e-08,8.75523221608577e-09,1.67332229826009e-08
"4377",7.81883053127044e-08,1.11396786083577e-07,5.94035395746135e-08,1.27919801653752e-07,9.79431637568731e-08,1.87776659466208e-07,4.49470516357187e-08,2.01827179291345e-08,2.26361529923319e-08,1.89330037635715e-07,1.87554138909219e-07,1.64715266791831e-07,7.96270586281395e-08,3.17034167476469e-08,4.3230161782387e-08,3.77137061576437e-08,2.8916261268115e-08,3.73228859608063e-08,1.65045373231536e-08,2.0183369259899e-08,1.51339295067794e-08,1.61489013622074e-08,1.17380441967663e-08,1.52066426298248e-08,1.25100385298981e-08,1.0541050138819e-08,1.34273933106317e-08,1.03260887354876e-08,9.0409892878635e-09,9.40034448496899e-09,9.31297209306661e-09,1.66846614599085e-08
"4378",7.63579230949267e-08,1.13868137686272e-07,5.90892799129686e-08,1.28709302360424e-07,9.59048870295531e-08,1.88037230201263e-07,4.74040111184628e-08,2.03792803615866e-08,2.41166271301135e-08,1.84515421315799e-07,1.83204723255263e-07,1.69966361094917e-07,8.29033547305392e-08,2.97588123098257e-08,4.13950460241202e-08,3.95139804300015e-08,3.04825016431163e-08,3.97841189857716e-08,1.69451534600931e-08,2.08918031082856e-08,1.59437287411122e-08,1.57910221618788e-08,1.31495490324506e-08,1.45220802332913e-08,1.52185235621758e-08,1.30209681160916e-08,1.39954802918276e-08,1.18623096765544e-08,9.41738114796793e-09,9.94619356424846e-09,1.05705260735904e-08,1.42648716817303e-08
"4379",7.06526212968335e-08,1.14857080835828e-07,5.91524803279434e-08,1.25754176671418e-07,9.51926571138711e-08,1.90474883265889e-07,4.76709892522408e-08,1.82567237539115e-08,2.26114212197115e-08,1.79456093519257e-07,1.78832695369302e-07,1.66063577296657e-07,8.89439948523535e-08,2.98136745828041e-08,3.94281680935243e-08,3.81551902202623e-08,2.89447490109178e-08,3.96780392084768e-08,1.68104025898367e-08,2.13325446162157e-08,1.65679450514206e-08,1.52357351644501e-08,1.47147464900139e-08,1.27901527218974e-08,1.50884956727417e-08,1.26095127516165e-08,1.35776059333804e-08,1.11929918190868e-08,8.84579662982792e-09,1.09869196618824e-08,1.10642041633669e-08,1.60128801060558e-08
"4380",6.87736124264766e-08,1.15906548815264e-07,5.62077810410266e-08,1.27446810933853e-07,9.16066431252681e-08,1.93539784689859e-07,4.93427071477463e-08,1.91833553060458e-08,2.340266250902e-08,1.77031258174441e-07,1.75380751856066e-07,1.69390124451318e-07,9.33308004835931e-08,2.77155606572773e-08,3.90861635919888e-08,3.94521237895431e-08,2.91505867532482e-08,3.66308200595483e-08,1.74672602737479e-08,2.44111373257677e-08,1.90144424966836e-08,1.62557344996286e-08,1.3750375786816e-08,1.16776686961529e-08,1.44312528122102e-08,1.25037839074624e-08,1.42871587827579e-08,1.06975134606303e-08,1.15637948855105e-08,1.03537144449724e-08,1.17807083495859e-08,1.67344409033013e-08
"4381",6.94423034711368e-08,1.19050313815328e-07,5.27281661252757e-08,1.29946237422426e-07,9.47909808877393e-08,1.93155887789201e-07,5.02052110405361e-08,2.00894667549248e-08,2.31556911535853e-08,1.78055795775779e-07,1.76090222047859e-07,1.74430391701885e-07,9.62774881425647e-08,2.63126271868094e-08,3.82655268150039e-08,4.0866525457854e-08,3.34615701269742e-08,3.62697948561623e-08,1.77193929311374e-08,2.62206702816115e-08,1.97725525064614e-08,1.80215684509486e-08,1.34203376507436e-08,1.15061679351458e-08,1.47742049540382e-08,1.19097173423827e-08,1.21524576918306e-08,1.13805118997751e-08,1.24618667921179e-08,1.13263489689415e-08,1.22027953069235e-08,1.80532181073568e-08
"4382",6.73552823917844e-08,1.19312863704882e-07,5.2626148615588e-08,1.37595223757383e-07,9.5666407333319e-08,1.93542781193146e-07,5.13653753367529e-08,2.0382338151781e-08,2.42163751643027e-08,1.78140724338515e-07,1.74600138565173e-07,1.76326795194567e-07,1.03720831909011e-07,2.63220092230506e-08,3.46151150060053e-08,4.11859162145888e-08,3.51792823229265e-08,3.54240479412762e-08,1.83596203318904e-08,2.66769493223165e-08,1.86768973598906e-08,1.75093487044884e-08,1.33003757405465e-08,1.27716359830517e-08,1.30690704040827e-08,1.15278717842767e-08,1.24879906428081e-08,1.30455286668178e-08,1.17318451877012e-08,1.30004561408786e-08,1.23472082711854e-08,1.71494678168792e-08
"4383",6.55346904778816e-08,1.20224786464709e-07,5.00058390564164e-08,1.45034559189859e-07,9.82686190870801e-08,1.92348013986832e-07,4.88925646677912e-08,1.65334327303127e-08,2.43148164360425e-08,1.80333713694795e-07,1.70377122723001e-07,1.7820373651047e-07,1.06088885600017e-07,2.46763474174342e-08,3.52890060799063e-08,3.82951472611803e-08,3.5638896004262e-08,3.23721259944863e-08,1.93559971817406e-08,2.71442296171867e-08,1.96179204685934e-08,1.56433781112311e-08,1.50138517395231e-08,1.30295221603341e-08,1.40070485971106e-08,1.16942527426868e-08,1.13212848612708e-08,1.2556240311461e-08,1.20086653164111e-08,1.35482764588443e-08,1.28825052613929e-08,1.85267746932523e-08
"4384",6.65859121739431e-08,1.17738124964325e-07,5.24272832787057e-08,1.53618247380684e-07,9.99225238573257e-08,1.9239720618922e-07,4.71881336130714e-08,1.9389097965113e-08,2.45488258775439e-08,1.84377798575784e-07,1.71302898195839e-07,1.75523620368273e-07,1.09872232630958e-07,2.15279466505435e-08,3.6307123228075e-08,3.78288103086309e-08,3.59863820637494e-08,3.27549641751875e-08,2.16246687354539e-08,3.05730749378864e-08,2.06523812324075e-08,1.59148327386551e-08,1.67483609459188e-08,1.37742362138348e-08,1.3751487483082e-08,1.10439297965793e-08,1.0839037171153e-08,1.32067979811398e-08,1.18539418230083e-08,1.28964794347401e-08,1.27079340291696e-08,1.90932774287077e-08
"4385",6.5576902487922e-08,1.1646639438195e-07,5.53581636066501e-08,1.59947620130412e-07,1.012851421229e-07,1.92785763006407e-07,4.18024194379389e-08,2.19221777611229e-08,2.64543239396694e-08,1.91775527101732e-07,1.70892054243926e-07,1.75681934851454e-07,1.11668857325547e-07,2.43482478173822e-08,4.11463265596182e-08,3.72618274298715e-08,3.55770819516536e-08,3.35685940658481e-08,2.23003772646721e-08,3.32595276416805e-08,1.97905816050932e-08,1.60656344189802e-08,1.68869007450309e-08,1.40940928398579e-08,1.21162403640931e-08,9.99680393009126e-09,1.21812651157237e-08,1.41643875752982e-08,1.17268207946995e-08,1.17383787514322e-08,1.17585823372387e-08,1.97715264319175e-08
"4386",6.91288454070737e-08,1.16250973862543e-07,5.70050868349916e-08,1.67376157134281e-07,1.06819337917826e-07,1.89918026779828e-07,3.77670931096413e-08,2.15521143019374e-08,2.62136209955018e-08,1.90602956888964e-07,1.7132897334705e-07,1.7734201252323e-07,1.08955203617392e-07,2.41158281393382e-08,4.1606902514025e-08,3.3645965615342e-08,3.42404685915801e-08,3.31022478699286e-08,2.28735819812661e-08,3.47097188203573e-08,1.99601559508019e-08,1.5515110801229e-08,1.60815954783204e-08,1.33857217397144e-08,1.05650526921776e-08,9.81056031492407e-09,1.29414350001247e-08,1.38765268695366e-08,1.12353300497364e-08,1.28553451635656e-08,1.19024494597472e-08,1.76267190346981e-08
"4387",6.85799445631584e-08,1.16546750322439e-07,6.28007849136344e-08,1.74614327038901e-07,1.11638954614398e-07,1.88868431899695e-07,3.29061868830136e-08,2.04910862432615e-08,2.12291207035295e-08,1.9316401933554e-07,1.76851686025952e-07,1.73517783591326e-07,1.07884984492169e-07,2.55703112131983e-08,3.94316696452478e-08,3.23317844464213e-08,3.31766257870428e-08,3.36526503239023e-08,2.54927215082886e-08,3.35750159574897e-08,1.80778317562687e-08,1.45646186857291e-08,1.64848722577659e-08,1.40476530232435e-08,1.03702831999052e-08,8.25190043507851e-09,1.06051678548761e-08,1.45281540376036e-08,1.07385143070622e-08,1.37623317136937e-08,1.29141088856076e-08,1.47587221778201e-08
"4388",7.22507030826693e-08,1.16317432609195e-07,6.50117241647235e-08,1.76933380425274e-07,1.18774168202541e-07,1.84375724972826e-07,2.99622983369605e-08,1.81006484747359e-08,1.82418460003088e-08,1.94447337418761e-07,1.81494221595651e-07,1.70079778829228e-07,1.07504119813573e-07,2.53768601543702e-08,3.66614041783603e-08,3.08084714165443e-08,2.86537637807225e-08,3.36201455690021e-08,2.71550797013376e-08,3.62288801187977e-08,1.69400008411693e-08,1.36209080150681e-08,1.49200400030389e-08,1.50521131484389e-08,1.18325952736301e-08,8.08337481725353e-09,1.07145309246073e-08,1.43840682700431e-08,1.08903871680497e-08,1.15134551007143e-08,1.09244012109172e-08,1.48421967460941e-08
"4389",7.69862479636105e-08,1.17594491663834e-07,6.92845818598077e-08,1.74314148766965e-07,1.21842047724093e-07,1.80929012403243e-07,2.84534219179679e-08,1.83307826096962e-08,1.56419645113817e-08,1.97598911635677e-07,1.83202597244601e-07,1.69094924208238e-07,1.07047744414697e-07,2.6359868003187e-08,3.90990915899789e-08,2.69668902864838e-08,2.65382791390038e-08,3.26812765858227e-08,2.59598470366524e-08,3.60116972164595e-08,1.82164406946278e-08,1.41653339266901e-08,1.26949478431024e-08,1.58070494282458e-08,1.17160370449314e-08,9.48296563572113e-09,1.23650451478373e-08,1.71316955164464e-08,1.16885683341831e-08,1.09056715013844e-08,1.03241163424407e-08,1.47064190229088e-08
"4390",7.87023804361695e-08,1.17297125912106e-07,6.9572556197561e-08,1.71467180279219e-07,1.20300750673012e-07,1.78773578040333e-07,2.85049767017046e-08,1.88641658883533e-08,1.57054763152428e-08,1.98922268195483e-07,1.87727721810376e-07,1.68653086788044e-07,1.09656569165475e-07,3.03223494235969e-08,4.08767932495469e-08,2.3737380990985e-08,2.51581312218872e-08,3.33563990735087e-08,2.48532120962342e-08,3.48381733587555e-08,1.76632475404413e-08,1.44300609795978e-08,1.24628583456994e-08,1.69437860661011e-08,1.1680921324051e-08,9.31536909745186e-09,1.29975115973417e-08,1.77833185946534e-08,1.19771202262835e-08,9.9538760785059e-09,1.02820763056757e-08,1.39623328231789e-08
"4391",7.79016753392595e-08,1.14978550943162e-07,6.84530452329773e-08,1.67375939110774e-07,1.22695988987089e-07,1.74393862881904e-07,2.53379138876361e-08,1.80356875731843e-08,1.41020473017025e-08,1.99413020538339e-07,1.87214018506244e-07,1.68654916382453e-07,1.08224372016266e-07,3.05565675884983e-08,4.26272937792194e-08,2.42075614548028e-08,2.50634738797747e-08,3.27567277243856e-08,2.27312745400988e-08,3.49968206201819e-08,1.73275507441018e-08,1.35174542044212e-08,1.22219317649751e-08,1.69845228915616e-08,1.26389627180344e-08,1.03341457589062e-08,1.2320994315377e-08,1.76687820655438e-08,1.11307441499903e-08,9.64087854661089e-09,1.00878895243005e-08,1.41835775184686e-08
"4392",7.89567334168395e-08,1.14976695367865e-07,7.28042932097145e-08,1.65160206312245e-07,1.26537466266616e-07,1.74923507814886e-07,2.58339586639712e-08,1.83062265890393e-08,1.51161826796305e-08,1.95929372748269e-07,1.87607841329854e-07,1.65266976170975e-07,1.05979237842794e-07,3.12256215471244e-08,4.23690553904941e-08,2.62498826306375e-08,2.66744281341136e-08,3.02365533831372e-08,2.15936994895924e-08,3.43813150861366e-08,1.73428789007915e-08,1.25782520653731e-08,1.25394374602134e-08,1.86266349714601e-08,1.16589722067779e-08,1.03299035079833e-08,1.22541949661862e-08,1.62190555285433e-08,1.17106106346165e-08,9.80459360023859e-09,1.06002120964393e-08,1.3576687224753e-08
"4393",7.48633586367285e-08,1.13635218138804e-07,7.57076376529211e-08,1.63254410217072e-07,1.23110832297074e-07,1.72962593704339e-07,2.51947524762919e-08,1.91027649372748e-08,1.69299352218433e-08,1.96559982618979e-07,1.84492481389995e-07,1.63465797182592e-07,1.04719757291733e-07,3.19022548432213e-08,4.31590020964902e-08,2.84962976079468e-08,2.88098797059574e-08,3.12767409776913e-08,2.03572438679806e-08,3.44127036427937e-08,1.8722122578999e-08,1.22981201721426e-08,1.38212932257211e-08,1.92361768313871e-08,1.20834917651054e-08,9.59339717771442e-09,1.19154545991279e-08,1.57369939557945e-08,1.194917830281e-08,1.11142833564591e-08,1.15042773220009e-08,1.43916212612001e-08
"4394",7.75410909165444e-08,1.08884729549678e-07,8.0486143143817e-08,1.58256707501872e-07,1.17712553846696e-07,1.70093840554203e-07,2.52564127988177e-08,1.66928834624906e-08,1.7447842741486e-08,1.95603087098953e-07,1.78995756908904e-07,1.67935049088224e-07,1.06781954450206e-07,3.28933095518534e-08,4.61793321617952e-08,2.79264645790646e-08,3.09735346450152e-08,3.07732810348185e-08,1.85637871819675e-08,3.53549582593198e-08,1.97849432332049e-08,1.1632747098583e-08,1.16844398482529e-08,1.76696401737209e-08,1.26129858077138e-08,8.97980970981096e-09,1.23497915115403e-08,1.60515348632217e-08,1.24216246147148e-08,1.05432335037677e-08,1.09800341383869e-08,1.49565402910468e-08
"4395",7.41149364205116e-08,1.03274030449437e-07,8.56566209728663e-08,1.57295068465894e-07,1.12606526353441e-07,1.73202212510899e-07,2.47156185819912e-08,1.62281153503483e-08,1.71923583122637e-08,1.95647698940769e-07,1.75057404764199e-07,1.66999182659973e-07,1.08663560643913e-07,3.28172002836702e-08,4.82544492353748e-08,2.64221804926543e-08,3.06631637818541e-08,2.95358469246381e-08,1.80248357291081e-08,3.39304214489616e-08,2.1168678109035e-08,1.33950649753868e-08,1.25480971003486e-08,1.71990313988312e-08,1.15123109859128e-08,9.3128970091186e-09,1.08387712501769e-08,1.52919435710542e-08,1.30904700933531e-08,9.7823762679503e-09,1.06421335608384e-08,1.39951145075347e-08
"4396",7.22053605380566e-08,1.00942357137047e-07,8.98071382363965e-08,1.60681321855567e-07,1.09895834348314e-07,1.77453575872229e-07,2.7972720605459e-08,1.47031556154128e-08,1.57165759239989e-08,1.95453711848189e-07,1.74058599303454e-07,1.67571918465616e-07,1.07776210960685e-07,3.24749339141918e-08,4.83581590602526e-08,2.91031134303704e-08,3.15352517086952e-08,2.80607422491281e-08,1.93798302442771e-08,3.04682090482572e-08,2.12093001098873e-08,1.53099539654191e-08,1.18469963762602e-08,1.56897198902391e-08,1.19950011313748e-08,1.01948206613026e-08,1.01660832302678e-08,1.534256785805e-08,1.2061068692504e-08,9.40685734307651e-09,1.02907177779284e-08,1.46956293898581e-08
"4397",8.00157282893109e-08,9.77223369618394e-08,9.2037976579107e-08,1.61384673205032e-07,1.07775989722936e-07,1.8003917361844e-07,2.83630217132903e-08,1.65881827151314e-08,1.53718425433985e-08,1.94076669589621e-07,1.71595348570393e-07,1.72147449477551e-07,1.04499232793276e-07,2.94259553540231e-08,4.87376129307017e-08,3.31878982895459e-08,3.26657805887952e-08,2.87384829611554e-08,1.88952128463168e-08,2.92040177491664e-08,2.10258621735496e-08,1.50832697199314e-08,1.37207778507334e-08,1.64834077380454e-08,1.16896116919685e-08,1.23338728560268e-08,1.00664058207039e-08,1.38097087818977e-08,1.11235398616122e-08,1.03393861571358e-08,9.91676097939060e-09,1.40616199256472e-08
"4398",8.67055270970568e-08,9.55954832840042e-08,9.19446057296623e-08,1.66246171373193e-07,1.02192925097972e-07,1.81972564728322e-07,2.46983210856588e-08,1.59198338792911e-08,1.48569219093542e-08,1.90491449367308e-07,1.69603063544731e-07,1.72466481525224e-07,1.05671216862478e-07,2.96006739297164e-08,4.97410597121055e-08,3.35894383364734e-08,3.21190287904733e-08,3.10811787974694e-08,1.75437000560538e-08,2.8608035859992e-08,1.96434010138119e-08,1.25741164821472e-08,1.33335596796205e-08,1.64057196401713e-08,1.24964992479306e-08,1.26822347143738e-08,1.18420276809948e-08,1.33934653260195e-08,9.97915613691423e-09,1.08128862779531e-08,1.05531899759553e-08,1.26671293325463e-08
"4399",8.80818429951202e-08,8.71315876996352e-08,8.93233674066824e-08,1.65749353440671e-07,9.97218230026062e-08,1.83317654943239e-07,2.63436746808436e-08,1.51371652834397e-08,1.38783052794457e-08,1.89544957093832e-07,1.67178387514316e-07,1.72685129826353e-07,1.0932270151114e-07,3.07299910009395e-08,5.18273876361612e-08,3.31967819559947e-08,2.97508952571197e-08,3.23378847898438e-08,1.74308051780046e-08,2.40566847642188e-08,1.97314367850391e-08,1.34408526776457e-08,1.25644301266316e-08,1.56949769177604e-08,1.29083723142086e-08,1.27267814187103e-08,1.08131916978242e-08,1.59747170678994e-08,1.14462073208459e-08,9.86088432488029e-09,1.05558537654858e-08,1.27000418003331e-08
"4400",9.77149261077844e-08,8.20051180712515e-08,8.56913305769343e-08,1.61634327661898e-07,1.03490971206935e-07,1.85445528554262e-07,2.84079784349415e-08,1.49639110738521e-08,1.24702181342083e-08,1.92326852794801e-07,1.6801239888894e-07,1.74935105113311e-07,1.08048781453793e-07,3.18169572867955e-08,5.39576888286203e-08,3.43790116527247e-08,3.10342906531537e-08,3.56606199363607e-08,1.74144829015923e-08,2.15698677651397e-08,1.72564093439778e-08,1.15978660647114e-08,1.38877456988763e-08,1.52975781082315e-08,1.2849740998332e-08,1.11683261819387e-08,1.08996671536988e-08,1.57345011861286e-08,9.53390534903426e-09,1.06380962982625e-08,1.08421262994404e-08,1.29526847364984e-08
"4401",1.02561628592721e-07,8.40959225740264e-08,7.81818016484504e-08,1.62646838849353e-07,1.08606167071862e-07,1.87789879472442e-07,2.54106090206671e-08,1.38367634442459e-08,1.28215775426496e-08,1.94837122400391e-07,1.7086362265554e-07,1.78801483192658e-07,1.08572907235775e-07,3.09627328903291e-08,5.36613747430021e-08,3.4179723288185e-08,3.00959076671843e-08,3.64007852870232e-08,1.80011608321979e-08,2.11604587591652e-08,1.8057960540552e-08,1.36015540657129e-08,1.51912433431968e-08,1.67935888028603e-08,1.50617304043513e-08,1.20301600235534e-08,1.16560548236016e-08,1.62341327974082e-08,1.06541241359624e-08,1.16700213468243e-08,1.12897165372023e-08,1.18279145347531e-08
